,model,step,restart,candidate,result,best_f,steps_to_best_f,peak_memory,runtime_ms
812,BoTorch,62,2,"[2.6533506064104717, 0.876408890381104, 2.224747878008574, 1.7524509950053313, 0.361442939984038]",0.796291803590468,2.7711717715749,58,37737472,0.16163039207458496
813,BoTorch,63,2,"[0.8275174177974098, 2.01846615048084, 0.9026746460318502, 2.0481806800085423, 0.38709018848283927]",0.013353872343734384,2.7711717715749,58,37964800,0.1590282917022705
814,BoTorch,64,2,"[2.301476400263155, 2.1800760171917775, 1.240446102064875, 2.4035164020496405, 1.4273944303695218]",1.5553981066191198,2.7711717715749,58,38006784,0.1550445556640625
815,BoTorch,65,2,"[0.8961154653874159, 2.0874863260202012, 2.18781046821793, 2.366251939358258, 0.6382796694483794]",0.6691181321071967,2.7711717715749,58,38048768,0.16898036003112793
816,BoTorch,66,2,"[0.19915975643087225, 1.3767161964074681, 0.1785475502590439, 2.7032588304942395, 0.16365393783158377]",0.2529280488510918,2.7711717715749,58,38092288,0.18244242668151855
817,BoTorch,67,2,"[2.362507854977931, 0.8600217906966323, 1.8718269334655602, 1.2045864299048903, 0.07576742308562756]",0.8885873940651005,2.7711717715749,58,38135296,0.17142748832702637
818,BoTorch,68,2,"[1.0744540933839097, 0.006766803835693835, 1.1338943496146048, 2.9795054538990176, 0.6665530929652741]",0.3345312579938005,2.7711717715749,58,38178816,0.171522855758667
819,BoTorch,69,2,"[2.036748223597006, 2.7716898742775053, 1.0941838907524581, 0.7307858250694688, 1.3932542663160852]",0.8717580372328055,2.7711717715749,58,38220800,0.1904773712158203
820,BoTorch,70,2,"[0.5317656368789148, 2.2963681008484063, 0.012566212102845808, 2.091279125573924, 1.7402892622076416]",0.8776077170707806,2.7711717715749,58,38262784,0.19949769973754883
821,BoTorch,71,2,"[2.6162380238783056, 0.4564940230766734, 0.939647525735231, 1.6259620355812987, 2.7226328373985007]",0.012212769559516827,2.7711717715749,58,38306304,0.15741944313049316
822,BoTorch,72,2,"[1.9029636008077266, 1.3327219534121726, 1.1683670642150745, 0.11179746376402844, 1.437902541966951]",0.7339167821701098,2.7711717715749,58,38349824,0.15477442741394043
823,BoTorch,73,2,"[1.0035102390335038, 0.06079919013070367, 1.0700837571631105, 2.8871212471324093, 2.132460112656107]",0.15260639781322682,2.7711717715749,58,38391808,0.15047335624694824
824,BoTorch,74,2,"[2.9583093502921267, 0.8292213165676177, 2.2873628421097925, 2.9665413339192104, 2.6935796609686413]",0.4626407471063858,2.7711717715749,58,38435328,0.15188980102539062
825,BoTorch,75,2,"[1.8703798060837706, 1.485161234081922, 1.3147332421924418, 1.5146818655161665, 1.1217954432984956]",1.9018622084892836,2.7711717715749,58,38477312,0.1569225788116455
826,BoTorch,76,2,"[1.1403049445914293, 1.5091079485221914, 1.0512101911410032, 2.4021707104844534, 2.367710787640025]",0.9615112193091987,2.7711717715749,58,38520832,0.1602466106414795
827,BoTorch,77,2,"[0.269333097659159, 0.3401245510514983, 0.8198935692328002, 1.8155777814916774, 2.264163772455591]",0.3589641066574158,2.7711717715749,58,38564352,0.15770363807678223
828,BoTorch,78,2,"[2.2608474775177436, 1.8657736796462299, 1.044643622760063, 2.2973374391722112, 1.2307954272584176]",0.8042844748025917,2.7711717715749,58,38606336,0.16430902481079102
829,BoTorch,79,2,"[1.522487370475406, 0.258422461215182, 3.121442094285106, 0.3677212286460918, 2.8943034377907617]",0.0005869658298438913,2.7711717715749,58,38649856,0.16408443450927734
830,BoTorch,80,2,"[1.2092805947548912, 1.7253585209182964, 0.8168045415507275, 2.703727172027005, 0.4796121992105129]",0.33873079951635693,2.7711717715749,58,38694400,0.16895389556884766
831,BoTorch,81,2,"[0.7059185694022041, 2.7939462833827378, 1.2089016141125664, 1.92036294035279, 1.0023615703548794]",2.6344682491119773,2.7711717715749,58,38737920,0.15626764297485352
832,BoTorch,82,2,"[1.0986401061185724, 1.5613239317918948, 0.13289604339736916, 2.8626823455940187, 1.0416695365546769]",1.6819303431465444,2.7711717715749,58,38781440,0.1942758560180664
833,BoTorch,83,2,"[0.1287173787086493, 1.261083935636329, 2.8323370204021634, 0.08754785505285412, 0.9205652159265842]",0.7283232059146414,2.7711717715749,58,38824960,0.17415952682495117
834,BoTorch,84,2,"[2.8001710409449454, 1.8531395676617635, 2.9214971224050093, 0.9720309123800952, 0.3726647800738414]",0.3131533434994093,2.7711717715749,58,38868480,0.17754483222961426
835,BoTorch,85,2,"[1.7922492026221504, 0.3103890842396628, 2.4587990069474905, 1.3044675478308376, 1.2030227167264473]",0.06540182982410032,2.7711717715749,58,38912000,0.17566657066345215
836,BoTorch,86,2,"[1.1770967062540483, 1.2197013028463244, 0.4269116740527834, 1.7741480895515893, 1.2408887986429973]",0.019032921031493795,2.7711717715749,58,38953984,0.18720793724060059
837,BoTorch,87,2,"[0.894244469539047, 2.496049435288439, 1.2641596048605768, 2.0106740166798183, 1.1363919977926238]",1.142317547221267,2.7711717715749,58,38999040,0.4599785804748535
838,BoTorch,88,2,"[1.9739080783612517, 2.475803733107199, 0.08603391327468901, 0.6977593220640455, 2.6644103405434008]",0.4834000729666039,2.7711717715749,58,39042560,0.16746735572814941
839,BoTorch,89,2,"[2.1514376160848023, 0.8296650430400965, 2.328824756284391, 1.9053776058850436, 1.938068708578936]",1.7070231259614226,2.7711717715749,58,39086080,0.16421985626220703
840,BoTorch,90,2,"[0.052540101556692864, 2.1271293502086897, 1.8434507575057546, 2.862419128588364, 0.8242734641605953]",0.06996432639445258,2.7711717715749,58,39129600,0.15259194374084473
841,BoTorch,91,2,"[2.9584798475473373, 2.5013030542515446, 2.1634278743979776, 1.6312847256465302, 1.130505280351961]",0.5564245001646421,2.7711717715749,58,39173120,0.14696478843688965
842,BoTorch,92,2,"[2.239489399616609, 2.8440663584911317, 1.4751172449614003, 2.245093891599291, 0.23372706039114344]",0.8878253618736339,2.7711717715749,58,40037888,0.1558067798614502
843,BoTorch,93,2,"[2.5466293134534412, 2.349627683091521, 1.4173146699751304, 0.6737259677610385, 2.437159542597651]",0.3322614882121235,2.7711717715749,58,40051712,0.16109633445739746
844,BoTorch,94,2,"[2.7128579374369677, 0.42637451392581793, 2.8493013758734334, 1.4746215848956623, 0.45862002931538304]",0.2605024805014739,2.7711717715749,58,40064512,0.16992402076721191
845,BoTorch,95,2,"[2.058305682608712, 2.25435290518916, 0.7678298523326965, 1.78175236719759, 2.8296518546738003]",0.5443636962986868,2.7711717715749,58,40078848,0.16472792625427246
846,BoTorch,96,2,"[1.8757225205722283, 0.7370213555607119, 0.969628183475647, 2.4790429293342875, 0.3606177722409565]",0.7323325671950413,2.7711717715749,58,40091648,0.16951656341552734
847,BoTorch,97,2,"[1.0603470013286376, 1.94109261299798, 0.8800348353457343, 0.3051070984082016, 1.0551812677484984]",0.5793006297320757,2.7711717715749,58,40104448,0.1844031810760498
848,BoTorch,98,2,"[1.2843341898697125, 1.767521076319768, 0.8516262908596062, 0.7897998337733825, 2.615488407078612]",0.6094705880906439,2.7711717715749,58,40118784,0.18181514739990234
849,BoTorch,99,2,"[1.2859236913687744, 1.1776548329235093, 0.19019678772927096, 2.8252934470873514, 1.3072773746638766]",0.005555213562000162,2.7711717715749,58,40131584,0.21470880508422852
850,BoTorch,100,2,"[1.6750523626250413, 0.8432327981462406, 0.9263321912990163, 0.9075148276652423, 0.9994548954164617]",0.8914352441200364,2.7711717715749,58,40145920,0.172088623046875
851,BoTorch,101,2,"[2.4672684163337744, 2.775463898740076, 0.05714516006400605, 1.4443880851648982, 3.076920723855312]",0.40478302772163954,2.7711717715749,58,40158720,0.1719822883605957
852,BoTorch,102,2,"[0.8003940146954824, 0.9805410142968041, 1.694591252104769, 2.666624946955128, 3.0280674129536953]",0.013056060283698176,2.7711717715749,58,40641536,0.15047979354858398
853,BoTorch,103,2,"[0.9313454390718379, 3.053013555017662, 0.6131499077536662, 3.042204641122239, 0.31410941960723027]",0.0002442963643507835,2.7711717715749,58,40680448,0.16753411293029785
854,BoTorch,104,2,"[1.589787031420553, 3.134395532036801, 2.781446367803253, 0.26319371892426946, 0.4518084162976743]",0.038074430106612114,2.7711717715749,58,40719360,0.1641402244567871
855,BoTorch,105,2,"[0.5242141442445192, 2.3506214638512746, 0.712705652208877, 0.38325272896475027, 1.0911941074356446]",0.30412608136378155,2.7711717715749,58,40756736,0.16660499572753906
856,BoTorch,106,2,"[0.9847395980786455, 3.0564614365145646, 2.3824293589885936, 3.064371932181439, 0.08183232173319288]",0.002825160376085552,2.7711717715749,58,40796672,0.15432453155517578
857,BoTorch,107,2,"[3.0067474440695863, 0.4694322435540843, 2.3371130622590943, 2.7709780036911438, 1.8245479155662303]",0.07608797101864945,2.7711717715749,58,40834048,0.19134855270385742
858,BoTorch,108,2,"[1.3164042779700025, 2.171642601442918, 1.8891124579808893, 3.038138770346406, 1.5097574373540812]",2.058054207238131e-06,2.7711717715749,58,40872960,0.1905064582824707
859,BoTorch,109,2,"[2.8911303098718077, 3.042550635886795, 2.2979333530167114, 0.6367496297192221, 1.9031973926783163]",0.2462052911123446,2.7711717715749,58,40911872,0.21468186378479004
860,BoTorch,110,2,"[1.4130533240801058, 0.46555114811431264, 2.590276780485905, 2.7678238585977146, 1.7659352116351523]",0.519377755732239,2.7711717715749,58,40949248,0.21285128593444824
861,BoTorch,111,2,"[2.952339895348545, 0.2059986440940098, 2.4082851289103804, 1.0583742972055565, 2.899737880171178]",0.7072748439420432,2.7711717715749,58,40988160,0.1955242156982422
862,BoTorch,112,2,"[2.5516977220168946, 1.2813567301751416, 1.3254007065348439, 0.21966253047565387, 2.3557295438283052]",0.9583081097789993,2.7711717715749,58,42074624,0.22078371047973633
863,BoTorch,113,2,"[0.3705445582133782, 0.829601912271547, 0.5542563235435527, 2.284301472357696, 1.3283414879463107]",-7.088478645655424e-05,2.7711717715749,58,42103296,0.23336029052734375
864,BoTorch,114,2,"[2.359882613301598, 1.9052455511921895, 3.0813798913901924, 2.6201749179410094, 0.3366690887128976]",0.46957836296664623,2.7711717715749,58,42131968,0.16468358039855957
865,BoTorch,115,2,"[2.08578492006247, 1.0565738399877578, 0.3837820361472477, 3.05270165502281, 2.928817558825699]",0.6330373789754904,2.7711717715749,58,42160640,0.19396662712097168
866,BoTorch,116,2,"[2.260486593172563, 0.9849776938543442, 0.49553803788591977, 0.11180690543757477, 0.4597630423525556]",0.747870018161198,2.7711717715749,58,42189312,0.1921525001525879
867,BoTorch,117,2,"[0.9243286020485864, 1.1606584658779384, 2.017303016467845, 2.040484838317412, 2.992549311693872]",0.15599929188589368,2.7711717715749,58,42217984,0.18512797355651855
868,BoTorch,118,2,"[0.9988271777320334, 0.5496176442520062, 1.5021025924803455, 0.6290335675738379, 2.6386489376178615]",0.47455763266806567,2.7711717715749,58,42245120,0.1840343475341797
869,BoTorch,119,2,"[2.279985849274584, 1.5750292509405328, 2.8845355013194798, 3.1243468498749505, 2.893195417755019]",1.9404789748639129,2.7711717715749,58,42277888,0.18402886390686035
870,BoTorch,120,2,"[1.1859084735904413, 2.0695924060429727, 2.256564966123359, 1.5129146106880187, 0.3612813197159792]",0.6169855713044304,2.7711717715749,58,42306560,0.19521164894104004
871,BoTorch,121,2,"[0.8983862098190798, 2.783297360064588, 2.4019857332656915, 0.7765573292528527, 3.0380783371988693]",0.22119085722230536,2.7711717715749,58,42335232,0.21326088905334473
872,BoTorch,122,2,"[1.0068623842427993, 1.9051576971074125, 2.4008894780174694, 1.3490500506830294, 2.5539927772218762]",0.014743458669681285,2.7711717715749,58,42363904,0.2256183624267578
873,BoTorch,123,2,"[2.7868692297238318, 1.06384489414439, 2.755388135865334, 2.832795460905093, 1.8555744719873424]",0.00945813506211312,2.7711717715749,58,42392576,0.1790604591369629
874,BoTorch,124,2,"[0.6493178226132024, 2.1586315100881146, 0.6385101873082166, 0.01741060108875092, 0.3988997998148869]",1.8124914115215385e-05,2.7711717715749,58,42421248,0.17960095405578613
875,BoTorch,125,2,"[2.32472184442176, 3.137243374260106, 2.210781986810242, 1.7209026917625658, 1.2303705460971603]",1.3687422189396163,2.7711717715749,58,42449920,0.1910848617553711
876,BoTorch,126,2,"[2.407720954537411, 2.4095349554511647, 0.15890672757055246, 2.2000780606966175, 2.5463294532747174]",0.31615992607105564,2.7711717715749,58,42478592,0.19134783744812012
877,BoTorch,127,2,"[2.515952324242934, 1.0219068791193175, 1.797607426968516, 3.0556343611262546, 0.8439032388914447]",0.17969698182811128,2.7711717715749,58,42508800,0.19057226181030273
878,BoTorch,128,2,"[0.5040723247649881, 1.2413521604024824, 1.7478448393094281, 2.6604297052289096, 0.29582401396358704]",0.02335556796069612,2.7711717715749,58,42537472,0.22322845458984375
879,BoTorch,129,2,"[1.3711225446480546, 1.0198261736031111, 2.9309075743528212, 1.8395387857161427, 1.0378658148542708]",0.940800694059067,2.7711717715749,58,42566144,0.23027658462524414
880,BoTorch,130,2,"[2.643925326324595, 2.4099773770006805, 0.23082430022161482, 1.6730414763390289, 1.4561601199821161]",0.0049229522235167,2.7711717715749,58,42596352,0.2084667682647705
881,BoTorch,131,2,"[0.98028812256724, 3.059588658062914, 2.43016409636315, 1.8476569455359837, 2.0288196462621686]",0.24480711793888554,2.7711717715749,58,42626048,0.19835901260375977
882,BoTorch,132,2,"[2.5369889112580224, 1.193150292791364, 1.3107374451945553, 2.7817794567041543, 0.4434601833451046]",0.9806991769394144,2.7711717715749,58,42656256,0.31651759147644043
883,BoTorch,133,2,"[2.804571776604278, 0.7555606301632234, 0.7621772478988842, 0.765432021278114, 0.30971417574252036]",0.00023945810947475227,2.7711717715749,58,42684928,0.25176143646240234
884,BoTorch,134,2,"[0.29402078012719657, 0.8524190754471839, 2.5916988597836443, 0.1676157687965607, 0.5578425239486995]",4.8517552594778824e-05,2.7711717715749,58,42713600,0.2515225410461426
885,BoTorch,135,2,"[1.828473896259759, 2.447724746037631, 0.4400053295804418, 1.5680476936506627, 1.84569264734042]",0.06991810480324545,2.7711717715749,58,42743808,0.32585573196411133
886,BoTorch,136,2,"[2.828797317386542, 0.14976864756998998, 2.982366526753799, 0.8261875433029364, 1.4324029704718333]",0.005184206765489069,2.7711717715749,58,42774016,0.24064350128173828
887,BoTorch,137,2,"[1.2387040591676068, 0.7952432584710556, 0.662772892062401, 1.9358789600719029, 2.7896480924319436]",0.9018385544041329,2.7711717715749,58,42802688,0.21642351150512695
888,BoTorch,138,2,"[2.5894489999710615, 2.264056596148285, 0.2219277948160403, 2.546118918876399, 3.134235898411549]",0.1265210335676186,2.7711717715749,58,42832896,0.22376656532287598
889,BoTorch,139,2,"[1.3767909222650365, 1.4004036320176616, 2.4826126602072396, 1.9185876511783273, 1.549953292448436]",1.2765023390954755,2.7711717715749,58,42861568,0.19497203826904297
890,BoTorch,140,2,"[2.6855311389771472, 0.1298121710387512, 0.4032128072004004, 2.6779193682645364, 2.400981504344725]",0.0014655544021707468,2.7711717715749,58,42891776,0.25005507469177246
891,BoTorch,141,2,"[1.1139009080683104, 0.9922615719512162, 1.1846692444285178, 3.114067140757757, 2.2328796751511293]",1.2801942728643383,2.7711717715749,58,42921984,0.24494481086730957
892,BoTorch,142,2,"[2.8980288611875507, 2.4888534455003697, 1.3306308553256418, 2.905794653771505, 1.3776258623011595]",0.96910618369776,2.7711717715749,58,42950656,0.20975208282470703
893,BoTorch,143,2,"[1.8951461993983354, 2.3115151053234273, 2.6165216017783544, 0.3326140025694446, 0.13480487651533202]",0.14362692142494504,2.7711717715749,58,42980864,0.21773338317871094
894,BoTorch,144,2,"[2.3330548454708646, 1.1746047715284802, 2.9543211955784985, 0.9922871788699883, 0.3150321639889142]",0.8787383320029049,2.7711717715749,58,43012096,0.228348970413208
895,BoTorch,145,2,"[1.8698984709122635, 1.9793449111498762, 0.6540092664355002, 1.4477213762854635, 1.9484177570891803]",0.10874979642676706,2.7711717715749,58,43042304,0.20790719985961914
896,BoTorch,146,2,"[2.5012427176566043, 0.6288436310626488, 2.1183833088575907, 3.1104285356997163, 1.0328660815190416]",0.9567729032263226,2.7711717715749,58,43072512,0.20172762870788574
897,BoTorch,147,2,"[1.2267890767692136, 2.8301201903548936, 3.0235775826550206, 0.38099256143109383, 1.3512234174329552]",0.06603164866454576,2.7711717715749,58,43102720,0.22723650932312012
898,BoTorch,148,2,"[1.0290015141281894, 0.30599073898853857, 1.042543899308297, 1.6795340708023143, 3.0611124511316987]",0.04397348818057322,2.7711717715749,58,43132928,0.2056725025177002
899,BoTorch,149,2,"[2.1383399872715305, 1.950835150284863, 1.8136619088117212, 0.44317669029430684, 1.477583338701297]",0.7384730749826676,2.7711717715749,58,43163136,0.23584675788879395
900,Conservative BoBn,0,0,"{'x5': 2.130097073586063, 'x1': 2.2040625224190054, 'x4': 2.2957796699487125, 'x3': 1.464208441053007, 'x2': 1.7456519402055537}",1.1504356861114502,1.188902735710144,0,34321920,7.2810211181640625
901,Conservative BoBn,1,0,"{'x5': 2.104105881450225, 'x1': 2.201012920159125, 'x4': 1.0479401985305916, 'x3': 1.4799708890931538, 'x2': 1.666527281852298}",2.17467999458313,2.17467999458313,1,34368512,3.7556190490722656
902,Conservative BoBn,2,0,"{'x5': 1.0520107480377376, 'x1': 2.2033085056060684, 'x4': 0.9912830239640049, 'x3': 1.4912494625169697, 'x2': 1.6355049641623367}",2.577071189880371,2.577071189880371,2,34426880,3.438145399093628
903,Conservative BoBn,3,0,"{'x5': 0.9946464067215643, 'x1': 2.2032522978880773, 'x4': 0.9880516788802027, 'x3': 1.5004026075893098, 'x2': 1.5711597796539962}",2.9475958347320557,2.9475958347320557,3,34477568,5.091078519821167
904,Conservative BoBn,4,0,"{'x5': 0.993850889722679, 'x1': 2.203217378773891, 'x4': 0.9969159032417528, 'x3': 1.5078673619610692, 'x2': 1.564004821663192}",2.98451828956604,2.98451828956604,4,34535936,7.133853912353516
